基金代码,基金简称,2021-08-25-单位净值,2021-08-25-累计净值,2021-08-24-单位净值,2021-08-24-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
005143,中融沪港深大消费主题C,,,0.9868,0.9868,,,开放申购,开放赎回,0.00%
010796,民生价值发现一年持有混合C,,,0.9866,0.9866,,,开放申购,暂停赎回,0.00%
010808,达诚策略先锋混合A,,,0.9865,0.9865,,,开放申购,开放赎回,0.15%
010681,华夏新兴成长股票C,,,0.9865,0.9865,,,开放申购,开放赎回,0.00%
010143,交银施罗德启欣混合,,,0.9864,0.9864,,,限大额,开放赎回,0.15%
004782,泰信双债增利债券C,,,0.9864,0.9864,,,开放申购,开放赎回,0.00%
860056,光大阳光优选一年持有混合C,,,0.9859,0.9859,,,开放申购,开放赎回,0.00%
010894,鹏华汇智优选混合A,,,0.9858,0.9858,,,开放申购,开放赎回,0.15%
012623,金鹰添盈纯债债券C,,,0.9857,0.9857,,,开放申购,开放赎回,0.00%
310328,申万菱信新动力混合,,,0.9853,4.1918,,,开放申购,开放赎回,0.15%
010809,达诚策略先锋混合C,,,0.9851,0.9851,,,开放申购,开放赎回,0.00%
160631,鹏华银行A,,,0.9850,1.1120,,,开放申购,开放赎回,0.12%
011169,建信臻选混合,,,0.9849,0.9849,,,开放申购,开放赎回,0.15%
003384,金鹰添盈纯债债券A,,,0.9848,1.1018,,,限大额,开放赎回,0.08%
011030,达诚价值先锋灵活配置A,,,0.9847,0.9847,,,开放申购,开放赎回,0.15%
011858,安信消费升级一年持有混合A,,,0.9847,0.9847,,,开放申购,暂停赎回,0.15%
008839,德邦量化对冲混合C,,,0.9846,0.9846,,,开放申购,开放赎回,0.00%
012318,创金合信聚鑫债券C,,,0.9846,0.9846,,,开放申购,开放赎回,0.00%
000579,鑫元恒鑫收益增强债券型发起式C,,,0.9833,1.0633,,,开放申购,开放赎回,0.00%
011031,达诚价值先锋灵活配置C,,,0.9833,0.9833,,,开放申购,开放赎回,0.00%
012837,华安CES半导体芯片行业指数发起A,,,0.9833,0.9833,,,开放申购,开放赎回,0.05%
009918,上银核心成长混合A,,,0.9831,0.9831,,,开放申购,开放赎回,0.15%
012838,华安CES半导体芯片行业指数发起C,,,0.9831,0.9831,,,开放申购,开放赎回,0.00%
011859,安信消费升级一年持有混合C,,,0.9829,0.9829,,,开放申购,暂停赎回,0.00%
006182,格林伯锐灵活配置C,,,0.9826,0.9826,,,限大额,开放赎回,0.00%
007109,南方沪港深核心优势混合,,,0.9825,0.9825,,,开放申购,开放赎回,0.15%
011777,易方达稳健增长混合A,,,0.9824,0.9824,,,开放申购,开放赎回,0.15%
011425,广发优势成长股票A,,,0.9814,0.9814,,,开放申购,开放赎回,0.15%
011778,易方达稳健增长混合C,,,0.9814,0.9814,,,开放申购,开放赎回,0.00%
011006,工银圆丰三年持有期混合,,,0.9813,0.9813,,,限大额,暂停赎回,0.15%
373010,上投摩根双息平衡混合A,,,0.9809,3.0741,,,开放申购,开放赎回,0.15%
010895,鹏华汇智优选混合C,,,0.9809,0.9809,,,开放申购,开放赎回,0.00%
004244,东方周期优选灵活配置混合,,,0.9808,0.9808,,,开放申购,开放赎回,0.15%
010483,交银启道混合,,,0.9807,0.9807,,,开放申购,开放赎回,0.15%
009919,上银核心成长混合C,,,0.9801,0.9801,,,开放申购,开放赎回,0.00%
009896,广发港股通成长精选股票A,,,0.98,0.98,,,开放申购,开放赎回,0.15%
010846,南方卓越优选3个月持有期混合A,,,0.9799,0.9799,,,开放申购,开放赎回,0.15%
012239,惠升优势企业一年持有期混合,,,0.9799,0.9799,,,开放申购,暂停赎回,0.15%
010892,中银证券精选行业股票A,,,0.9795,0.9795,,,开放申购,开放赎回,0.15%
011426,广发优势成长股票C,,,0.9793,0.9793,,,开放申购,开放赎回,0.00%
010787,华安优势企业混合A,,,0.9792,0.9792,,,开放申购,开放赎回,0.15%
004792,富荣富乾债券A,,,0.9784,1.0280,,,暂停申购,开放赎回,0.08%
010723,中欧价值成长混合A,,,0.9781,0.9781,,,开放申购,开放赎回,0.15%
160628,鹏华中证800地产指数(LOF),,,0.9780,1.7240,,,开放申购,开放赎回,0.12%
005123,南方优享分红混合A,,,0.9775,1.5775,,,开放申购,开放赎回,0.15%
010893,中银证券精选行业股票C,,,0.9772,0.9772,,,开放申购,开放赎回,0.00%
010744,工银灵动价值混合A,,,0.9769,0.9769,,,开放申购,开放赎回,1.50%
011264,中欧新趋势混合X,,,0.9768,0.9768,,,开放申购,开放赎回,1.50%
010847,南方卓越优选3个月持有期混合C,,,0.9767,0.9767,,,开放申购,开放赎回,0.00%
009897,广发港股通成长精选股票C,,,0.9763,0.9763,,,开放申购,开放赎回,0.00%
012461,东财龙头家电指数A,,,0.9759,0.9759,,,开放申购,开放赎回,0.12%
010585,创金合信医药消费股票A,,,0.9754,0.9754,,,开放申购,开放赎回,0.90%
010788,华安优势企业混合C,,,0.9754,0.9754,,,开放申购,开放赎回,0.00%
012462,东财龙头家电指数C,,,0.9754,0.9754,,,开放申购,开放赎回,0.00%
010423,国投瑞银价值成长一年持有混合A,,,0.9752,0.9752,,,开放申购,暂停赎回,0.15%
009852,银华品质消费股票,,,0.9749,0.9749,,,开放申购,开放赎回,0.15%
011570,鹏华鑫远价值一年持有期混合A,,,0.9741,0.9741,,,开放申购,暂停赎回,0.15%
010242,平安稳健增长混合A,,,0.9739,0.9739,,,开放申购,开放赎回,0.12%
006106,景顺长城量化港股通股票,,,0.9738,0.9738,,,开放申购,开放赎回,0.15%
011315,永赢港股通优质成长一年混合,,,0.9738,0.9738,,,开放申购,暂停赎回,0.15%
010745,工银灵动价值混合C,,,0.9736,0.9736,,,开放申购,开放赎回,0.00%
010724,中欧价值成长混合C,,,0.9727,0.9727,,,开放申购,开放赎回,0.00%
010424,国投瑞银价值成长一年持有混合C,,,0.9724,0.9724,,,开放申购,暂停赎回,0.00%
160135,南方中证高铁产业指数(LOF),,,0.9722,0.9722,,,限大额,开放赎回,0.06%
010777,浙商智选家居股票A,,,0.9721,0.9721,,,开放申购,开放赎回,0.15%
010586,创金合信医药消费股票C,,,0.9719,0.9719,,,开放申购,开放赎回,0.00%
011571,鹏华鑫远价值一年持有期混合C,,,0.9719,0.9719,,,开放申购,暂停赎回,0.00%
010366,鹏华中证医药卫生(LOF)C,,,0.9710,0.9710,,,开放申购,开放赎回,0.00%
010243,平安稳健增长混合C,,,0.9703,0.9703,,,开放申购,开放赎回,0.00%
010778,浙商智选家居股票C,,,0.9699,0.9699,,,开放申购,开放赎回,0.00%
010550,华商双擎领航混合,,,0.9692,0.9692,,,开放申购,开放赎回,0.15%
012545,富荣福银混合A,,,0.9691,0.9691,,,限大额,开放赎回,0.15%
070012,嘉实海外中国股票混合,,,0.9690,0.9710,,,开放申购,开放赎回,0.15%
012546,富荣福银混合C,,,0.9683,0.9683,,,限大额,开放赎回,0.00%
011177,博时汇融回报一年持有混合A,,,0.9681,0.9681,,,开放申购,暂停赎回,0.15%
009630,浦银安盛ESG责任投资混合A,,,0.9680,0.9680,,,开放申购,开放赎回,0.15%
011673,长城医药科技六个月持有混合A,,,0.9668,0.9668,,,开放申购,开放赎回,0.15%
009631,浦银安盛ESG责任投资混合C,,,0.9665,0.9665,,,开放申购,开放赎回,0.00%
011811,财通安华混合发起A,,,0.9661,0.9661,,,开放申购,开放赎回,0.08%
011674,长城医药科技六个月持有混合C,,,0.9658,0.9658,,,开放申购,开放赎回,0.00%
001007,国联安鑫安灵活配置混合,,,0.9656,2.0776,,,开放申购,开放赎回,0.07%
012898,兴银中证科创创业50指数A,,,0.9656,0.9656,,,开放申购,开放赎回,0.12%
012899,兴银中证科创创业50指数C,,,0.9655,0.9655,,,开放申购,开放赎回,0.00%
011812,财通安华混合发起C,,,0.9654,0.9654,,,开放申购,开放赎回,0.00%
011733,银华瑞祥一年持有期混合,,,0.9653,0.9653,,,开放申购,暂停赎回,0.15%
011181,长盛成长龙头混合A,,,0.9650,0.9650,,,开放申购,开放赎回,0.15%
010103,西部利得鑫泓增强债券C,,,0.9647,0.9647,,,开放申购,开放赎回,0.00%
008131,景顺长城竞争优势混合,,,0.9646,0.9646,,,开放申购,开放赎回,0.15%
008546,南方产业优势两年混合A,,,0.9644,0.9644,,,开放申购,暂停赎回,0.15%
011479,广发诚享混合A,,,0.9644,0.9644,,,开放申购,开放赎回,0.15%
010452,广发瑞福精选混合A,,,0.9642,0.9642,,,开放申购,开放赎回,0.15%
011178,博时汇融回报一年持有混合C,,,0.9636,0.9636,,,开放申购,暂停赎回,0.00%
011002,同泰大健康主题混合A,,,0.9634,0.9634,,,开放申购,开放赎回,0.15%
011775,格林鑫悦一年持有期混合A,,,0.9633,0.9633,,,开放申购,开放赎回,0.10%
011182,长盛成长龙头混合C,,,0.9627,0.9627,,,开放申购,开放赎回,0.00%
011626,嘉实匠心回报混合A,,,0.9625,0.9625,,,开放申购,开放赎回,0.15%
011776,格林鑫悦一年持有期混合C,,,0.9625,0.9625,,,开放申购,开放赎回,0.00%
011480,广发诚享混合C,,,0.9623,0.9623,,,开放申购,开放赎回,0.00%
011003,同泰大健康主题混合C,,,0.9621,0.9621,,,开放申购,开放赎回,0.00%
690003,民生加银精选混合,,,0.9620,0.9620,,,开放申购,开放赎回,0.15%
008543,西部利得新瑞混合A,,,0.9620,0.9620,,,开放申购,开放赎回,0.15%
012042,鹏华银行C,,,0.9620,0.9620,,,开放申购,开放赎回,0.00%
003845,汇安丰恒灵活配置混合A,,,0.9612,0.9612,,,开放申购,开放赎回,0.15%
010062,南方行业精选一年混合A,,,0.9612,0.9612,,,开放申购,暂停赎回,0.15%
010102,西部利得鑫泓增强债券A,,,0.9610,0.9610,,,开放申购,开放赎回,0.08%
010453,广发瑞福精选混合C,,,0.9609,0.9609,,,开放申购,开放赎回,0.00%
008544,西部利得新瑞混合C,,,0.9608,0.9608,,,开放申购,开放赎回,0.00%
501025,鹏华香港银行指数(LOF)A,,,0.9605,1.0105,,,开放申购,开放赎回,0.12%
011627,嘉实匠心回报混合C,,,0.9594,0.9594,,,开放申购,开放赎回,0.00%
160224,国泰中证计算机主题ETF联接A,,,0.9591,1.0471,,,开放申购,开放赎回,0.10%
009951,广发稳健回报混合A,,,0.9591,0.9591,,,开放申购,开放赎回,0.15%
011418,汇添富消费精选两年持有股票A,,,0.9588,0.9588,,,开放申购,暂停赎回,0.15%
010020,华夏线上经济主题精选混合,,,0.9587,0.9587,,,开放申购,开放赎回,0.15%
009781,南方产业优势两年混合C,,,0.9585,0.9585,,,开放申购,暂停赎回,0.00%
162509,国联安中证100指数(LOF),,,0.9580,0.9580,,,限大额,开放赎回,0.12%
011419,汇添富消费精选两年持有股票C,,,0.9576,0.9576,,,开放申购,暂停赎回,0.00%
010210,国泰中证计算机主题ETF联接C,,,0.9571,0.9571,,,开放申购,开放赎回,0.00%
001192,上投摩根整合驱动混合,,,0.9570,0.9570,,,开放申购,开放赎回,0.15%
020012,国泰金龙债券C,,,0.9570,1.75,,,限大额,开放赎回,0.00%
501015,财通多策略升级混合(LOF),,,0.9570,0.9570,,,开放申购,开放赎回,0.15%
006587,南方优享分红混合C,,,0.9569,1.5569,,,开放申购,开放赎回,0.00%
009570,鹏华匠心精选混合A,,,0.9567,0.9567,,,开放申购,开放赎回,0.15%
010595,广发成长精选混合A,,,0.9566,0.9566,,,开放申购,开放赎回,0.15%
010063,南方行业精选一年混合C,,,0.9564,0.9564,,,开放申购,暂停赎回,0.00%
011121,广发兴诚混合A,,,0.9559,0.9559,,,开放申购,开放赎回,0.15%
009805,国泰医药健康股票A,,,0.9555,0.9555,,,开放申购,开放赎回,0.15%
009952,广发稳健回报混合C,,,0.9552,0.9552,,,开放申购,开放赎回,0.00%
006338,华安安浦债券C,,,0.9551,0.9551,,,开放申购,开放赎回,0.00%
007533,格林创新成长混合A,,,0.9546,1.3046,,,限大额,开放赎回,0.15%
010457,广发睿鑫混合A,,,0.9546,0.9546,,,开放申购,开放赎回,0.15%
010347,农银策略收益一年持有混合,,,0.9545,0.9545,,,开放申购,开放赎回,0.15%
160418,华安中证银行指数,,,0.9544,1.1084,,,开放申购,开放赎回,0.12%
010596,广发成长精选混合C,,,0.9543,0.9543,,,开放申购,开放赎回,0.00%
010425,国投瑞银开放视角精选混合A,,,0.9541,0.9541,,,开放申购,开放赎回,0.15%
519087,新华优选分红混合,,,0.9540,4.6662,,,开放申购,开放赎回,0.12%
010918,德邦锐祥债券C,,,0.9537,0.9537,,,开放申购,开放赎回,0.00%
011130,广发兴诚混合C,,,0.9535,0.9535,,,开放申购,开放赎回,0.00%
011326,国泰医药健康股票C,,,0.9534,0.9534,,,开放申购,开放赎回,0.00%
166402,浦银安盛沪港深基本面100,,,0.9532,0.9532,,,开放申购,开放赎回,0.12%
012882,工银科技龙头ETF发起式联接A,,,0.9532,0.9532,,,开放申购,开放赎回,0.10%
012883,工银科技龙头ETF发起式联接C,,,0.9531,0.9531,,,开放申购,开放赎回,0.00%
010458,广发睿鑫混合C,,,0.9529,0.9529,,,开放申购,开放赎回,0.00%
010488,鹏华优选成长混合A,,,0.9528,0.9528,,,开放申购,开放赎回,0.15%
010426,国投瑞银开放视角精选混合C,,,0.9520,0.9520,,,开放申购,开放赎回,0.00%
008884,博远博锐混合A,,,0.9515,0.9515,,,开放申购,开放赎回,0.15%
009408,格林泓远纯债C,,,0.9512,0.9512,,,暂停申购,开放赎回,0.00%
010490,鹏华高质量增长混合A,,,0.9506,0.9506,,,开放申购,开放赎回,0.15%
010878,诺德优势产业,,,0.9501,0.9501,,,开放申购,开放赎回,0.15%
002475,中邮睿利增强债券,,,0.95,0.95,,,暂停申购,开放赎回,0.08%
009983,永赢港股通品质生活慧选混合,,,0.9490,0.9490,,,开放申购,开放赎回,0.15%
008585,华夏中证人工智能主题ETF联接A,,,0.9486,0.9486,,,开放申购,开放赎回,0.12%
010455,博时产业精选混合A,,,0.9486,0.9486,,,开放申购,开放赎回,0.15%
006009,国融融银灵活配置混合A,,,0.9484,0.9984,,,开放申购,开放赎回,0.12%
009704,南方景气驱动混合A,,,0.9484,0.9484,,,开放申购,开放赎回,0.15%
011189,建信智汇优选一年持有期混合(MOM),,,0.9484,0.9484,,,开放申购,暂停赎回,0.15%
009571,鹏华匠心精选混合C,,,0.9481,0.9481,,,开放申购,开放赎回,0.00%
009223,宝盈现代服务业混合A,,,0.9481,0.9481,,,开放申购,开放赎回,0.15%
010659,民生加银质量领先混合A,,,0.9481,0.9481,,,开放申购,开放赎回,0.15%
010489,鹏华优选成长混合C,,,0.9476,0.9476,,,开放申购,开放赎回,0.00%
008885,博远博锐混合C,,,0.9473,0.9473,,,开放申购,开放赎回,0.00%
010010,国投瑞银港股通6个月定开股票,,,0.9470,0.9470,,,暂停申购,暂停赎回,1.50%
010456,博时产业精选混合C,,,0.9455,0.9455,,,开放申购,开放赎回,0.00%
010660,民生加银质量领先混合C,,,0.9455,0.9455,,,开放申购,开放赎回,0.00%
160127,南方新兴消费增长股票(LOF)A,,,0.9453,0.9453,,,限大额,开放赎回,0.15%
008586,华夏中证人工智能主题ETF联接C,,,0.9452,0.9452,,,开放申购,开放赎回,0.00%
011637,广发沪港深价值成长混合A,,,0.9452,0.9452,,,开放申购,开放赎回,0.15%
010491,鹏华高质量增长混合C,,,0.9448,0.9448,,,开放申购,开放赎回,0.00%
011638,广发沪港深价值成长混合C,,,0.9446,0.9446,,,开放申购,开放赎回,0.00%
012315,创金合信港股通成长股票A,,,0.9443,0.9443,,,开放申购,开放赎回,0.15%
012316,创金合信港股通成长股票C,,,0.9434,0.9434,,,开放申购,开放赎回,0.00%
009224,宝盈现代服务业混合C,,,0.9429,0.9429,,,开放申购,开放赎回,0.00%
005702,恒生前海港股通高股息指数,,,0.9428,0.9428,,,开放申购,开放赎回,0.12%
009705,南方景气驱动混合C,,,0.9424,0.9424,,,开放申购,开放赎回,0.00%
010361,嘉实品质优选股票A,,,0.9417,0.9417,,,开放申购,开放赎回,0.15%
011069,工银成长精选混合A,,,0.9416,0.9416,,,开放申购,开放赎回,0.15%
010558,汇安鑫利优选混合A,,,0.9416,0.9416,,,开放申购,开放赎回,0.15%
160144,南方新兴消费增长股票(LOF)C,,,0.9414,0.9414,,,开放申购,开放赎回,0.00%
012737,广发中证创新药产业ETF联接A,,,0.9412,0.9412,,,开放申购,开放赎回,0.12%
012738,广发中证创新药产业ETF联接C,,,0.9409,0.9409,,,开放申购,开放赎回,0.00%
006010,国融融银灵活配置混合C,,,0.9406,0.9906,,,开放申购,开放赎回,0.00%
009899,上银内需增长股票,,,0.9404,0.9404,,,开放申购,开放赎回,0.15%
010362,嘉实品质优选股票C,,,0.9403,0.9403,,,开放申购,开放赎回,0.00%
010559,汇安鑫利优选混合C,,,0.9397,0.9397,,,开放申购,开放赎回,0.00%
870005,广发资管核心精选一年持有混合A,,,0.9396,1.3769,,,开放申购,开放赎回,1.00%
011070,工银成长精选混合C,,,0.9393,0.9393,,,开放申购,开放赎回,0.00%
011384,南方远见回报股票A,,,0.9390,0.9390,,,开放申购,开放赎回,0.15%
872021,广发资管核心精选一年持有混合C,,,0.9385,1.3754,,,开放申购,开放赎回,0.00%
005477,长安鑫禧灵活配置混合A,,,0.9378,0.9378,,,开放申购,开放赎回,0.12%
007534,格林创新成长混合C,,,0.9368,1.2868,,,限大额,开放赎回,0.00%
011385,南方远见回报股票C,,,0.9367,0.9367,,,开放申购,开放赎回,0.00%
010608,华泰柏瑞质量领先混合A,,,0.9352,0.9352,,,开放申购,开放赎回,0.15%
010357,南方阿尔法混合A,,,0.9349,0.9349,,,开放申购,开放赎回,0.15%
010957,九泰久安量化A,,,0.9348,0.9348,,,开放申购,开放赎回,0.15%
009394,银华同力精选混合,,,0.9346,0.9346,,,开放申购,开放赎回,0.15%
010350,景顺长城品质长青混合,,,0.9343,0.9343,,,开放申购,开放赎回,0.15%
010714,东方红远见价值混合,,,0.9343,0.9343,,,开放申购,开放赎回,1.50%
539002,建信新兴市场混合(QDII),,,0.9340,0.9340,,,开放申购,开放赎回,0.16%
009960,银华多元机遇混合,,,0.9336,0.9336,,,开放申购,开放赎回,0.15%
008142,工银瑞信黄金ETF联接A,,,0.9333,0.9333,,,开放申购,开放赎回,0.06%
010338,国投瑞银远见成长混合A,,,0.9331,0.9331,,,开放申购,开放赎回,0.15%
006354,国泰民裕进取灵活配置混合,,,0.9330,0.9330,,,开放申购,开放赎回,0.15%
012043,鹏华酒C,,,0.9330,0.9330,,,开放申购,开放赎回,0.00%
165522,信诚中证TMT产业主题指数(LOF),,,0.9320,1.6130,,,开放申购,开放赎回,0.10%
165523,信诚中证信息安全指数(LOF),,,0.9320,0.62,,,开放申购,开放赎回,0.10%
012615,东吴国企改革主题灵活配置混合C,,,0.9319,0.9319,,,开放申购,开放赎回,0.00%
002159,东吴国企改革主题灵活配置混合A,,,0.9316,0.9316,,,开放申购,开放赎回,0.15%
012208,华夏港股前沿经济混合(QDII)A,,,0.9316,0.9316,,,开放申购,开放赎回,0.15%
005478,长安鑫禧灵活配置混合C,,,0.9315,0.9315,,,开放申购,开放赎回,0.00%
010358,南方阿尔法混合C,,,0.9315,0.9315,,,开放申购,开放赎回,0.00%
900027,中信证券信远一年持有混合A,,,0.9311,0.9311,,,封闭期,开放赎回,
900077,中信证券信远一年持有混合B,,,0.9311,0.9311,,,开放申购,开放赎回,1.50%
010609,华泰柏瑞质量领先混合C,,,0.9308,0.9308,,,开放申购,开放赎回,0.00%
010339,国投瑞银远见成长混合C,,,0.9306,0.9306,,,开放申购,开放赎回,0.00%
012209,华夏港股前沿经济混合(QDII)C,,,0.9304,0.9304,,,开放申购,开放赎回,0.00%
012036,诺德兴远优选,,,0.9303,0.9303,,,开放申购,暂停赎回,0.15%
010104,景顺长城消费精选混合A,,,0.9301,0.9301,,,开放申购,开放赎回,0.15%
009033,建信上海金ETF联接A,,,0.9298,0.9298,,,开放申购,开放赎回,0.15%
011971,东财中证银行指数A,,,0.9293,0.9293,,,开放申购,开放赎回,0.12%
900087,中信证券信远一年持有混合C,,,0.9292,0.9292,,,开放申购,开放赎回,0.00%
008143,工银瑞信黄金ETF联接C,,,0.9291,0.9291,,,开放申购,开放赎回,0.00%
010961,九泰久安量化C,,,0.9291,0.9291,,,开放申购,开放赎回,0.00%
011972,东财中证银行指数C,,,0.9282,0.9282,,,开放申购,开放赎回,0.00%
